Concept URI,Sprememba
http://data.europa.eu/esco/skill/cb3e9479-07b9-4a35-9732-28cff43c7f81,  - Odstranjeno: plan a recording
http://data.europa.eu/esco/skill/8853dc46-e29e-4c6e-ab9c-f2553f7b2b8f,"  - Staro: perform hand pruning
  + Novo: operate hand pruning equipment"
http://data.europa.eu/esco/skill/ed92cf0c-491a-401c-b2b7-febcc7cfaf3d,  + Dodano: design hot water systems
http://data.europa.eu/esco/skill/b9e451f5-a62f-4a16-a229-255fa5c222a5,  + Dodano: perform virtual simulation 
http://data.europa.eu/esco/skill/9bbe0d37-822c-4096-8b56-8729e5783b4b,  + Dodano: implement procurement of innovation
http://data.europa.eu/esco/skill/26d705e5-a7b1-4e0c-9e50-08bb87384218,  - Odstranjeno: collect fees for toilet usage
http://data.europa.eu/esco/skill/ad83b87c-115d-4d5d-94b3-e442c923da59,  - Odstranjeno: organise shearing
http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a,"  - Staro: translate requirement concepts into visual design
  + Novo: translate requirements into visual design"
http://data.europa.eu/esco/skill/1f5923bd-e204-4a4a-b16f-3aac20101151,"  - Staro: assemble fabrics of large dimensions for outdoors
  + Novo: assemble large dimension fabrics for outdoor usage"
http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,  + Dodano: design microclimates in buildings
http://data.europa.eu/esco/skill/343c4f94-e2b6-4dea-b4eb-e82e3c04fa22,"  - Staro: apply extensive study of wine types from around the world
  + Novo: apply extensive study of wine types"
http://data.europa.eu/esco/skill/38c640be-949e-4a4d-86ae-aba57be9d821,  - Odstranjeno: identify financial resources
http://data.europa.eu/esco/skill/d686f015-5568-4288-9135-74936cd7b655,  + Dodano: blockchain-based business models
http://data.europa.eu/esco/skill/aaf24090-fa29-45c2-80ea-d3a073f6b783,  - Odstranjeno: ensure safe arrival of trains
http://data.europa.eu/esco/skill/589f0d24-0846-4971-bc6c-a42bb274f69a,  + Dodano: airtight construction
http://data.europa.eu/esco/skill/d619bafe-d9a0-4ae3-abf3-9b17d61b54c4,  - Odstranjeno: have good bedside manner
http://data.europa.eu/esco/skill/38da3c60-4b7c-4698-9256-574e4ee4e93b,  + Dodano: knowledge base
http://data.europa.eu/esco/skill/b33e3c40-b3f2-4ba1-b7b5-3c062ad470e7,  + Dodano: select immobilisation device for radiation therapy
http://data.europa.eu/esco/skill/add193d6-b7bf-40ab-98ff-4a4c6c807387,  - Odstranjeno: check in guests
http://data.europa.eu/esco/skill/b2f925ed-3ebd-4f78-b98e-d5d4678e83b5,  - Odstranjeno: follow ethical code of conduct
http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,  + Dodano: adopt ways to reduce negative impact of consumption
http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,  + Dodano: solar absorption cooling system
http://data.europa.eu/esco/skill/750f86d2-18be-4015-84b1-d4a26d9b2d88,  + Dodano: online ads campaign techniques
http://data.europa.eu/esco/skill/9fc400ac-8ed2-4aff-915f-aa4f2609ec7b,  + Dodano: multidisciplinary research
http://data.europa.eu/esco/skill/80fd3515-01bf-44ac-aa49-41e865296277,"  - Staro: prepare health documentation
  + Novo: prepare health certificates for fishery products"
http://data.europa.eu/esco/skill/b589fa82-f177-4cce-9fb4-31bbbebf792b,  + Dodano: green chemistry
http://data.europa.eu/esco/skill/ee44ea03-593b-47b8-b994-f966a44ae08c,  - Odstranjeno: maintain the veterinary reception area
http://data.europa.eu/esco/skill/22c3b4ff-e2e0-4b40-8f3d-17788c0df295,"  - Staro: assist in the practical actions for developing marketing campaigns
  + Novo: assist in developing marketing campaigns"
http://data.europa.eu/esco/skill/2492becf-6769-4431-8e95-bee41b36232a,  + Dodano: ensure responsible sourcing in food supply chains
http://data.europa.eu/esco/skill/fbc5de4c-ebc1-4c17-b0d1-06cd186aee37,  - Odstranjeno: educate patient's relations on care
http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,  + Dodano: hybrid vehicle architecture
http://data.europa.eu/esco/skill/b04df597-33f8-4a37-931c-177664794101,"  - Staro: explain quality of coverings
  + Novo: explain quality of carpets"
http://data.europa.eu/esco/skill/3edfa33c-c644-4a9a-acd1-e82039daa663,  + Dodano: promote the use of sustainable transport
http://data.europa.eu/esco/skill/2a11d374-c3b9-4542-9349-b1f3844125bc,  + Dodano: spine surgery
http://data.europa.eu/esco/skill/ae6d655d-bbce-4701-ba04-d687cfa90eda,"  - Staro: protect biodiversity
  + Novo: safeguard biodiversity"
http://data.europa.eu/esco/skill/98a57799-0146-4849-a1d2-41021c4b7b8f,  + Dodano: blockchain applications security principles
http://data.europa.eu/esco/skill/fc94266b-322d-4f1d-87a0-03f999e72344,  + Dodano: blockchain mining principles
http://data.europa.eu/esco/skill/f0163b63-6794-4eb7-b17b-f91d11b2602d,  + Dodano: implement cryptographic constructs
http://data.europa.eu/esco/skill/3501ac95-4574-4420-92b7-67331e649462,  + Dodano: manage multi frequency wireless signal distribution
http://data.europa.eu/esco/skill/b0260a5d-e452-4d97-815d-2fbba2725e0c,  + Dodano: manufacture metal additive manufacturing parts
http://data.europa.eu/esco/skill/88ec9e5e-8798-475d-81a3-dd5ea7e96215,  + Dodano: qualitative risk analysis techniques
http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482,  + Dodano: social bonds
http://data.europa.eu/esco/skill/4b1395c9-448c-4730-ab65-84ef51cc2856,  - Odstranjeno: create new movements
http://data.europa.eu/esco/skill/2671a9b0-b277-4e76-b2c9-39899669f850,  - Odstranjeno: pen components
http://data.europa.eu/esco/skill/0fdc32f8-d7f4-48c3-895a-5aefc23a44b4,  + Dodano: perform ideation activities
http://data.europa.eu/esco/skill/58b934cc-b243-4267-b2b8-5c7babe95728,"  - Staro: ensure continuity in the styling of artists
  + Novo: ensure continuous styling of artists"
http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e,  + Dodano: design a domotic system in buildings
http://data.europa.eu/esco/skill/ce2dcc4b-d0a4-4aa4-b84a-a08da3c31d7d,  + Dodano: explain distributed ledger technologies principles
http://data.europa.eu/esco/skill/a9e0fece-3433-4aae-b204-dd0710142736,  + Dodano: perform dosimetry measurements
http://data.europa.eu/esco/skill/efe9be37-2433-4b58-95f4-283f2c048104,"  - Staro: advise on legal compliance for participation in financial markets
  + Novo: advise on participation in financial markets"
http://data.europa.eu/esco/skill/d03dbfd1-0415-4a3a-8d2b-ff4dfff06bc8,  + Dodano: reinsurance
http://data.europa.eu/esco/skill/216f5c68-d45c-404a-9e1e-4374687d7471,  - Odstranjeno: repair wigs
http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,"  - Staro: implement ICT safety policies
  + Novo: implement ICT security policies"
http://data.europa.eu/esco/skill/0332f526-6dc0-4f09-8a7c-2b9473c50736,  + Dodano: ensure infrastructure accessibility
http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a,"  - Staro: perform planning
  + Novo: plan "
http://data.europa.eu/esco/skill/06d09f70-6ca8-4078-be72-4c2c2a11ee61,  + Dodano: program management
http://data.europa.eu/esco/skill/85421157-a618-4e57-9e9a-c8377b916d46,"  - Staro: transfer viscous soap
  + Novo: transfer soap"
http://data.europa.eu/esco/skill/605399ce-4736-4b41-b41e-92ecf2139454,  + Dodano: Solidity
http://data.europa.eu/esco/skill/54d774a3-de3b-4425-b0d7-c03bc99a0937,  + Dodano: set up cybersecurity training programmes
http://data.europa.eu/esco/skill/09cb71d5-08e2-4d71-b05e-a5310c4b118a,  + Dodano: solid phase microextraction
http://data.europa.eu/esco/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868,"  + Dodano: promote ideas, products, services "
http://data.europa.eu/esco/skill/021c8a09-6b8d-4708-a5dd-17677e846640,  + Dodano: understand spoken Luxembourgish
http://data.europa.eu/esco/skill/86065a19-7537-4bd5-b41c-7e0638d67b58,"  - Staro: follow safety standards in industrial contexts
  + Novo: follow standards for machinery safety"
http://data.europa.eu/esco/skill/31599ac3-e03c-42f8-8f08-b549af8234f2,  + Dodano: draft procurement technical specifications
http://data.europa.eu/esco/skill/772a9c72-abef-4333-9788-f4cb48ad8e08,  + Dodano: identify software for warehouse management
http://data.europa.eu/esco/skill/1c7ac9a3-5385-4443-bd7f-64f86451c0c1,"  - Staro: employ pedagogic strategies to facilitate creative engagement
  + Novo: use pedagogic strategies for creativity"
http://data.europa.eu/esco/skill/6828d641-3703-4379-a43b-375fe8278757,"  - Staro: advise food processing professionals
  + Novo: advice food processing professionals"
http://data.europa.eu/esco/skill/70e41ff3-31bc-43ba-ab52-fcd98bf37037,  + Dodano: carsharing
http://data.europa.eu/esco/skill/71a495fe-fd76-4a70-8d77-2ef99c5ce30d,"  - Staro: product package requirements
  + Novo: product packaging requirements"
http://data.europa.eu/esco/skill/1972c7f5-b157-42ad-bd7e-0e05cdfd5327,  - Odstranjeno: budget set costs
http://data.europa.eu/esco/skill/bdf5ca62-9053-4652-b5e4-4eb95c271945,  + Dodano: organisational learning
http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd,  + Dodano: combined heat and power generation
http://data.europa.eu/esco/skill/b8b260bf-4ca4-45d7-bf4f-9beaf8503215,  + Dodano: measure temperature 
http://data.europa.eu/esco/skill/a1df7062-3353-4888-9be0-edbbb7fcbbec,"  - Staro: arrange audio-visual products in classification order
  + Novo: classify audio-visual products"
http://data.europa.eu/esco/skill/4570a262-b51f-46a1-a834-13ff67bee1c8,  + Dodano: decentralised identifiers 
http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,  + Dodano: integrated design
http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9,  + Dodano: apply systemic design thinking
http://data.europa.eu/esco/skill/606f8d77-443a-48c0-bd9c-1762e459b8e7,  - Odstranjeno: prepare bread products
http://data.europa.eu/esco/skill/f0866297-90ef-41ba-93e7-ddea0ef2193b,  + Dodano: organise information services
http://data.europa.eu/esco/skill/abf982c1-6b59-4572-a38c-97d3a6869af4,  - Odstranjeno: make use of personal robots for practical support
http://data.europa.eu/esco/skill/a420a3ed-32a1-4ab8-b590-cba5a89bc8f8,"  - Staro: analyse ways to reduce travel time
  + Novo: analyse travel alternatives"
http://data.europa.eu/esco/skill/cae4146d-71d8-46a8-9a90-748a63c22f25,"  - Staro: provide advice on inventions
  + Novo: advise on patents"
http://data.europa.eu/esco/skill/49d81d86-e748-4181-84e9-106173058081,  + Dodano: services marketing
http://data.europa.eu/esco/skill/bb4f3174-8d64-478b-8d9b-5f37cbf557b7,  + Dodano: manage visitor flows in natural protected areas
http://data.europa.eu/esco/skill/6fb5adbb-c52f-4cba-a99d-2dc371dd21cf,"  - Staro: manufacture framework sections
  + Novo: build bodies for vehicles "
http://data.europa.eu/esco/skill/544ba15f-0719-45cf-bcf2-6453052e2647,"  - Staro: prepare patients for assessments
  + Novo: prepare audiologist patients for assessments"
http://data.europa.eu/esco/skill/a271e9fe-7acb-419d-90f7-73e9f1d345eb,  - Odstranjeno: support the development of other coaches
http://data.europa.eu/esco/skill/11922b18-8245-41b3-bee6-6850380276f1,"  - Staro: instruct crew in operations of technical shore-based facilities
  + Novo: instruct on technical shore-based operations"
http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79,  + Dodano: operate solar thermal energy systems for hot water and heating
http://data.europa.eu/esco/skill/e04b5fe4-9664-48c0-8268-b4c35d908082,"  - Staro: manage poultry breeding
  + Novo: breed poultry "
http://data.europa.eu/esco/skill/f6ac6241-adb2-4ce2-b35f-09832cbb11ea,  + Dodano: empirical analysis
http://data.europa.eu/esco/skill/7d594881-a9b4-4d4c-8a8b-75082c136b78,  + Dodano: cultural geography
http://data.europa.eu/esco/skill/579c9e67-fb63-4636-873e-e49649ca2803,  - Odstranjeno: research recycling grant opportunities
http://data.europa.eu/esco/skill/ccf76dcf-9fcb-4a60-b774-f6d5a592eab2,  - Odstranjeno: manage logistics according to the desired work
http://data.europa.eu/esco/skill/2eb30deb-18d0-4e9d-9c53-30069ac9a108,  + Dodano: youth work principles
http://data.europa.eu/esco/skill/c5afeb33-4291-44c9-a89a-373185d0bfef,"  - Staro: relationship between buildings, people and the environment
  + Novo: study the relationship between buildings, people and the environment"
http://data.europa.eu/esco/skill/a91732ce-988e-4105-9570-f425c6ffdc82,"  - Staro: copyright and licenses related to digital content
  + Novo: intellectual property regime of digital content"
http://data.europa.eu/esco/skill/34406889-f522-47a7-b60d-8545b36d73bb,"  - Staro: strive for harmonious architectural constructions
  + Novo: design harmonious architecture"
http://data.europa.eu/esco/skill/cc69175e-c35d-4494-8844-e71385ccce4a,"  - Staro: employ foreign languages for health-related research
  + Novo: use foreign languages for health-related research"
http://data.europa.eu/esco/skill/c6f3b73c-bf11-42a1-abd3-e3539d0853bf,"  - Staro: audit HACCP
  + Novo: audit food safety procedures"
http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d,  + Dodano: manage research data
http://data.europa.eu/esco/skill/f7614435-13bf-4a4e-bbda-fb8299f2d51c,  - Odstranjeno: deal with setbacks
http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9,  + Dodano: develop with cloud services
http://data.europa.eu/esco/skill/d96078b0-12f4-47d3-a260-61d22050a840,  + Dodano: vehicle-to-everything technologies
http://data.europa.eu/esco/skill/cc892855-cb24-4d48-8344-a5d71d48f61d,  + Dodano: apply quality standards to the interaction with candidates 
http://data.europa.eu/esco/skill/e979659d-d06e-4968-b4b2-ac51e379b552,  + Dodano: design hybrid operating strategies
http://data.europa.eu/esco/skill/826770e6-9fa3-417d-bef2-8483d176b731,"  - Staro: position carriage
  + Novo: position stair carriage"
http://data.europa.eu/esco/skill/5a9a6d45-f4e5-437a-8f2d-2671061917ea,"  - Staro: pattern grading
  + Novo: perform pattern grading"
http://data.europa.eu/esco/skill/78845d0c-e56f-4318-a9c6-bf75931dd520,  + Dodano: conduct threat intelligence
http://data.europa.eu/esco/skill/aaa84f7f-4006-4d9b-81e0-e8eeacdde025,  + Dodano: perform a feasibility study on biogas energy
http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,  + Dodano: smart grids systems
http://data.europa.eu/esco/skill/23d254ea-dfea-4e2e-b032-8f0ac7baa220,  + Dodano: plan tanning finishing operations
http://data.europa.eu/esco/skill/98d4819d-14c0-44c3-8e0c-ced9f002b728,"  - Staro: define performance concepts
  + Novo: define artistic performance concepts"
http://data.europa.eu/esco/skill/2848e0ca-51c5-4a85-8b97-be680bd64eca,  - Odstranjeno: show three-dimensional imagination
http://data.europa.eu/esco/skill/3864b236-ff84-4aaf-a032-7c6f14453976,"  - Staro: recommend audiovisual equipment to customers
  + Novo: advise customers on audiovisual equipment"
http://data.europa.eu/esco/skill/456f68b4-ca28-4029-a67f-7813b2c6cb4d,  + Dodano: food ethics
http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d,  + Dodano: assess prior learning
http://data.europa.eu/esco/skill/ee46e1d3-a52c-4113-aab9-38dbc907085d,  + Dodano: distributed ledger technologies consensus protocols
http://data.europa.eu/esco/skill/609d6bb4-db16-4578-87fc-57b11a701cc2,  + Dodano: bioeconomy
http://data.europa.eu/esco/skill/f313b675-d15b-4ed9-94ac-7ad3f83649eb,"  - Staro: shearing of wool
  + Novo: conduct shearing of wool"
http://data.europa.eu/esco/skill/b7ebc4de-3fbe-4eec-ac02-eb4e7445b0df,  - Odstranjeno: use positive language
http://data.europa.eu/esco/skill/c0abb7b1-d8ee-4544-830b-97a6d288b604,"  - Staro: remove embryos
  + Novo: remove embryos from animals"
http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3,  + Dodano: conduct post tanning operations
http://data.europa.eu/esco/skill/c8c626b9-b333-46da-8532-8ca54bef5c7e,  - Odstranjeno: help prepare lifeboats
http://data.europa.eu/esco/skill/754c460b-0c3e-4cc5-b56b-f9006828dcbe,  + Dodano: teach windsurfing
http://data.europa.eu/esco/skill/8ddd7e74-d187-48a1-9009-ff06b268f6cc,"  - Staro: manage waste rock
  + Novo: handle waste rock"
http://data.europa.eu/esco/skill/4503c65f-2bd0-4aa5-91cd-4188c7e5e31b,  + Dodano: supercomputing
http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc,  + Dodano: blockchain platforms
http://data.europa.eu/esco/skill/236526e2-d5a8-436b-91d1-47e5d431e7ea,  - Odstranjeno: apply quality standards
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c,  + Dodano: use questioning techniques for assessment
http://data.europa.eu/esco/skill/d40fc63c-558e-4107-8b19-fde1dae16eb5,"  - Staro: carry out a psychiatric assessment of a child
  + Novo: carry out psychiatric assessment of child"
http://data.europa.eu/esco/skill/4499c9aa-7986-4b17-b8f7-1dec6741ad70,  - Odstranjeno: collect oil samples
http://data.europa.eu/esco/skill/9da6f4ba-24a0-485f-bf66-3f632387dcd9,"  - Staro: supervise circulation systems
  + Novo: supervise aquaculture circulation system"
http://data.europa.eu/esco/skill/0f351347-3117-417a-b372-7e58d28dce07,"  - Staro: manage mediation staff
  + Novo: manage art facilities staff"
http://data.europa.eu/esco/skill/c28b9479-da90-4ca4-82b1-41b336497b89,"  - Staro: help grant recipient
  + Novo: advise on grants application"
http://data.europa.eu/esco/skill/59c6dc6f-11d3-4e15-8009-e27292662b9e,"  - Staro: manage horse breeding
  + Novo: breed horses "
http://data.europa.eu/esco/skill/315a9ebf-21d3-45f6-8508-9c22113c2b0e,  - Odstranjeno: turn ball skins right side out
http://data.europa.eu/esco/skill/d9a9cb71-a62e-4800-a518-cfb61f8b15cd,  + Dodano: category specific expertise
http://data.europa.eu/esco/skill/4c5fa473-a45d-403c-a7ee-681779837663,  - Odstranjeno: handle chemicals for clean in place
http://data.europa.eu/esco/skill/8babf719-cf96-4546-a3d6-d3e8c0f80e1b,"  - Staro: take appropriate action to address damage to paved surfaces in airports
  + Novo: address damage to paved surfaces in airports"
